timestamp;sample_val;
1.0292290249433107s;0;
1.0303628117913832s;0;
1.0314965986394558s;14560;
1.0326303854875283s;0;
1.0337641723356008s;0;
1.0348979591836736s;0;
1.036031746031746s;0;
1.0371655328798186s;0;
1.0382993197278911s;0;
1.0394331065759637s;0;
1.0405668934240362s;0;
1.041700680272109s;0;
1.0428344671201815s;0;
1.043968253968254s;0;
1.0451020408163265s;0;
1.046235827664399s;0;
1.0473696145124716s;17599;
1.0485034013605443s;635;
1.045124716553288s;0;
1.0462585034013607s;0;
1.0473922902494333s;0;
1.0485260770975058s;0;
1.0496598639455783s;0;
1.0507936507936508s;0;
1.0519274376417234s;0;
1.053061224489796s;0;
1.0541950113378686s;0;
1.0553287981859412s;0;
1.0564625850340137s;0;
1.0575963718820862s;0;
1.0587301587301587s;0;
1.0598639455782315s;0;
1.060997732426304s;0;
1.0621315192743765s;0;
1.063265306122449s;0;
1.0643990929705216s;0;
1.0655328798185941s;0;
1.0666666666666669s;0;
1.0678004535147394s;0;
1.068934240362812s;0;
1.0700680272108845s;0;
1.071201814058957s;0;
1.0723356009070295s;0;
1.073469387755102s;21115;
1.0746031746031748s;818;
1.0712244897959182s;0;
1.072358276643991s;0;
1.0734920634920635s;0;
1.074625850340136s;0;
1.0757596371882086s;0;
1.076893424036281s;0;
1.0780272108843536s;0;
1.0791609977324264s;0;
1.0802947845804989s;0;
1.0814285714285714s;21163;
1.082562358276644s;0;
1.0836961451247165s;0;
1.084829931972789s;0;
1.0859637188208617s;0;
1.0870975056689343s;0;
1.0882312925170068s;0;
1.0893650793650793s;0;
1.0904988662131518s;0;
1.0916326530612244s;0;
1.0927664399092971s;0;
1.0939002267573696s;0;
1.0950340136054422s;0;
1.0961678004535147s;0;
1.0973015873015872s;0;
1.0984353741496597s;0;
1.0995691609977325s;28941;
1.100702947845805s;1318;
1.097324263038549s;0;
1.0984580498866214s;0;
1.099591836734694s;0;
1.1007256235827665s;0;
1.101859410430839s;0;
1.1029931972789115s;0;
1.1041269841269843s;0;
1.1052607709750568s;0;
1.1063945578231293s;0;
1.1075283446712019s;0;
1.1086621315192744s;0;
1.109795918367347s;0;
1.1109297052154194s;0;
1.1120634920634922s;0;
1.1131972789115647s;10459;
1.1143310657596373s;0;
1.1154648526077098s;0;
1.1165986394557823s;0;
1.1177324263038548s;0;
1.1188662131519276s;0;
1.12s;0;
1.1211337868480726s;0;
1.1222675736961452s;0;
1.1234013605442177s;0;
1.1245351473922902s;0;
1.125668934240363s;10610;
1.1268027210884355s;411;
1.1234240362811794s;0;
1.124557823129252s;0;
1.1256916099773244s;0;
1.126825396825397s;0;
1.1279591836734695s;0;
1.129092970521542s;21723;
1.1302267573696148s;0;
1.1313605442176873s;0;
1.1324943310657598s;0;
1.1336281179138323s;0;
1.1347619047619049s;0;
1.1358956916099774s;0;
1.1370294784580501s;0;
1.1381632653061227s;0;
1.1392970521541952s;0;
1.1404308390022677s;0;
1.1415646258503402s;0;
1.1426984126984128s;0;
1.1438321995464853s;0;
1.144965986394558s;0;
1.1460997732426306s;0;
1.147233560090703s;0;
1.1483673469387756s;0;
1.1495011337868482s;0;
1.1506349206349207s;0;
1.1517687074829934s;0;
1.152902494331066s;1982;
1.1495238095238096s;0;
1.1506575963718821s;0;
1.1517913832199547s;21969;
1.1529251700680272s;0;
1.1540589569160997s;0;
1.1551927437641722s;0;
1.156326530612245s;0;
1.1574603174603175s;0;
1.15859410430839s;0;
1.1597278911564626s;0;
1.160861678004535s;0;
1.1619954648526076s;0;
1.1631292517006804s;0;
1.164263038548753s;0;
1.1653968253968254s;0;
1.166530612244898s;0;
1.1676643990929705s;0;
1.168798185941043s;0;
1.1699319727891158s;0;
1.1710657596371883s;21947;
1.1721995464852608s;0;
1.1733333333333333s;0;
1.1744671201814059s;0;
1.1756009070294784s;0;
1.1767346938775511s;0;
1.1778684807256237s;9487;
1.1790022675736962s;516;
1.17562358276644s;0;
1.1767573696145126s;0;
1.1778911564625851s;0;
1.1790249433106577s;0;
1.1801587301587302s;0;
1.181292517006803s;0;
1.1824263038548755s;0;
1.183560090702948s;0;
1.1846938775510205s;0;
1.185827664399093s;0;
1.1869614512471656s;0;
1.188095238095238s;15322;
1.1892290249433108s;14034;
1.1903628117913834s;21727;
1.191496598639456s;24939;
1.1926303854875284s;0;
1.193764172335601s;0;
1.1948979591836735s;0;
1.1960317460317462s;0;
1.1971655328798188s;0;
1.1982993197278913s;0;
1.1994331065759638s;0;
1.2005668934240363s;0;
1.2017006802721089s;0;
1.2028344671201816s;0;
1.2039682539682541s;16872;
1.2051020408163267s;852;
1.2017233560090705s;0;
1.202857142857143s;1148;
1.2039909297052156s;0;
1.2051247165532881s;0;
1.2062585034013606s;0;
1.2073922902494334s;0;
1.208526077097506s;0;
1.2096598639455785s;0;
1.210793650793651s;0;
1.2119274376417235s;0;
1.213061224489796s;0;
1.2141950113378688s;0;
1.2153287981859413s;0;
1.2164625850340138s;0;
1.2175963718820864s;0;
1.2187301587301589s;0;
1.2198639455782314s;0;
1.2209977324263042s;0;
1.2221315192743767s;0;
1.2232653061224492s;0;
1.2243990929705217s;0;
1.2255328798185943s;0;
1.2266666666666668s;0;
1.2278004535147393s;0;
1.228934240362812s;26854;
1.2300680272108846s;3704;
1.2312018140589571s;129;
1.2278231292517006s;0;
1.228956916099773s;0;
1.2300907029478456s;0;
1.2312244897959181s;0;
1.2323582766439907s;0;
1.2334920634920634s;0;
1.234625850340136s;31996;
1.2357596371882085s;0;
1.236893424036281s;0;
1.2380272108843535s;0;
1.239160997732426s;0;
1.2402947845804988s;0;
1.2414285714285713s;0;
1.2425623582766439s;0;
1.2436961451247164s;0;
1.244829931972789s;0;
1.2459637188208614s;0;
1.2470975056689342s;0;
1.2482312925170067s;0;
1.2493650793650792s;3196;
1.2504988662131518s;0;
1.2516326530612243s;0;
1.2527664399092968s;0;
1.2539002267573696s;0;
1.255034013605442s;0;
1.2561678004535146s;10293;
1.2573015873015871s;598;
1.253922902494331s;0;
1.2550566893424036s;0;
1.256190476190476s;0;
1.2573242630385486s;0;
1.2584580498866214s;0;
1.2595918367346939s;0;
1.2607256235827664s;0;
1.261859410430839s;0;
1.2629931972789115s;0;
1.264126984126984s;0;
1.2652607709750567s;5614;
1.2663945578231293s;0;
1.2675283446712018s;0;
1.2686621315192743s;0;
1.2697959183673468s;0;
1.2709297052154194s;0;
1.272063492063492s;0;
1.2731972789115646s;0;
1.2743310657596372s;0;
1.2754648526077097s;0;
1.2765986394557822s;0;
1.2777324263038548s;0;
1.2788662131519273s;0;
1.28s;0;
1.2811337868480726s;0;
1.282267573696145s;11565;
1.2834013605442176s;719;
1.2800226757369615s;0;
1.281156462585034s;0;
1.2822902494331065s;0;
1.283424036281179s;0;
1.2845578231292518s;0;
1.2856916099773243s;0;
1.2868253968253969s;0;
1.2879591836734694s;24120;
1.289092970521542s;0;
1.2902267573696145s;0;
1.2913605442176872s;0;
1.2924943310657597s;0;
1.2936281179138323s;0;
1.2947619047619048s;0;
1.2958956916099773s;0;
1.2970294784580498s;0;
1.2981632653061226s;26900;
1.299297052154195s;5990;
1.3004308390022676s;106;
1.3015646258503402s;4518;
1.3026984126984127s;17818;
1.3038321995464852s;0;
1.3049659863945577s;0;
1.3060997732426305s;0;
1.307233560090703s;16905;
1.3083673469387755s;3635;
1.309501133786848s;228;
1.306122448979592s;0;
1.3072562358276645s;0;
1.308390022675737s;0;
1.3095238095238095s;0;
1.3106575963718823s;0;
1.3117913832199548s;0;
1.3129251700680273s;0;
1.3140589569160999s;0;
1.3151927437641724s;0;
1.316326530612245s;0;
1.3174603174603177s;0;
1.3185941043083902s;0;
1.3197278911564627s;0;
1.3208616780045352s;0;
1.3219954648526078s;0;
1.3231292517006803s;0;
1.324263038548753s;0;
1.3253968253968256s;0;
1.326530612244898s;0;
1.3276643990929706s;0;
1.3287981859410432s;0;
1.3299319727891157s;0;
1.3310657596371884s;0;
1.332199546485261s;0;
1.3333333333333335s;0;
1.334467120181406s;0;
1.3356009070294785s;0;
1.336734693877551s;0;
1.3333560090702947s;0;
1.3344897959183672s;0;
1.33562358276644s;0;
1.3367573696145125s;0;
1.337891156462585s;0;
1.3390249433106576s;0;
1.34015873015873s;0;
1.3412925170068026s;0;
1.3424263038548754s;0;
1.343560090702948s;0;
1.3446938775510204s;0;
1.345827664399093s;0;
1.3469614512471655s;0;
1.348095238095238s;0;
1.3492290249433105s;0;
1.3503628117913833s;0;
1.3514965986394558s;0;
1.3526303854875283s;0;
1.3537641723356009s;0;
1.3548979591836734s;0;
1.356031746031746s;0;
1.3571655328798187s;0;
1.3582993197278912s;0;
1.3594331065759637s;0;
1.3605668934240362s;0;
1.3617006802721088s;0;
1.3628344671201813s;3;
1.3594557823129252s;0;
1.3605895691609977s;0;
1.3617233560090705s;0;
1.362857142857143s;0;
1.3639909297052155s;0;
1.365124716553288s;0;
1.3662585034013606s;0;
1.367392290249433s;0;
1.3685260770975058s;0;
1.3696598639455784s;0;
1.370793650793651s;0;
1.3719274376417234s;0;
1.373061224489796s;0;
1.3741950113378685s;0;
1.3753287981859412s;0;
1.3764625850340138s;0;
1.3775963718820863s;0;
1.3787301587301588s;0;
1.3798639455782313s;0;
1.3809977324263039s;0;
1.3821315192743766s;0;
1.3832653061224491s;0;
1.3843990929705217s;0;
1.3855328798185942s;0;
1.3866666666666667s;0;
1.3878004535147392s;0;
1.3889342403628118s;14;
1.3855555555555557s;0;
1.3866893424036282s;0;
1.387823129251701s;0;
1.3889569160997735s;0;
1.390090702947846s;0;
1.3912244897959185s;0;
1.392358276643991s;0;
1.3934920634920636s;0;
1.3946258503401363s;0;
1.3957596371882088s;0;
1.3968934240362814s;0;
1.3980272108843539s;0;
1.3991609977324264s;0;
1.400294784580499s;0;
1.4014285714285717s;0;
1.4025623582766442s;0;
1.4036961451247167s;0;
1.4048299319727893s;0;
1.4059637188208618s;0;
1.4070975056689343s;0;
1.408231292517007s;0;
1.4093650793650796s;0;
1.4104988662131521s;0;
1.4116326530612247s;0;
1.4127664399092972s;0;
1.4139002267573697s;0;
1.4150340136054425s;20;
1.411655328798186s;0;
1.4127891156462586s;0;
1.4139229024943312s;0;
1.4150566893424037s;0;
1.4161904761904762s;0;
1.4173242630385487s;0;
1.4184580498866213s;0;
1.419591836734694s;0;
1.4207256235827666s;0;
1.421859410430839s;0;
1.4229931972789116s;0;
1.4241269841269841s;0;
1.4252607709750567s;0;
1.4263945578231292s;0;
1.427528344671202s;0;
1.4286621315192745s;0;
1.429795918367347s;0;
1.4309297052154195s;0;
1.432063492063492s;0;
1.4331972789115646s;0;
1.4343310657596373s;0;
1.4354648526077098s;0;
1.4365986394557824s;0;
1.437732426303855s;0;
1.4388662131519274s;0;
1.44s;0;
1.4411337868480727s;9;
1.4377551020408161s;0;
1.4388888888888889s;0;
1.4400226757369614s;0;
1.441156462585034s;0;
1.4422902494331065s;0;
1.443424036281179s;0;
1.4445578231292515s;0;
1.4456916099773243s;0;
1.4468253968253968s;0;
1.4479591836734693s;0;
1.4490929705215418s;0;
1.4502267573696144s;0;
1.451360544217687s;0;
1.4524943310657596s;0;
1.4536281179138322s;0;
1.4547619047619047s;0;
1.4558956916099772s;21497;
1.4570294784580498s;0;
1.4581632653061223s;0;
1.459297052154195s;0;
1.4604308390022676s;22443;
1.46156462585034s;0;
1.4626984126984126s;0;
1.4638321995464851s;0;
1.4649659863945577s;0;
1.4660997732426302s;0;
1.467233560090703s;95;
1.4638548752834468s;0;
1.4649886621315193s;0;
1.4661224489795919s;0;
1.4672562358276644s;0;
1.468390022675737s;0;
1.4695238095238095s;0;
1.470657596371882s;0;
1.4717913832199547s;0;
1.4729251700680273s;0;
1.4740589569160998s;0;
1.4751927437641723s;0;
1.4763265306122448s;0;
1.4774603174603174s;0;
1.4785941043083901s;0;
1.4797278911564626s;0;
1.4808616780045352s;0;
1.4819954648526077s;0;
1.4831292517006802s;0;
1.4842630385487527s;0;
1.4853968253968255s;0;
1.486530612244898s;0;
1.4876643990929705s;0;
1.488798185941043s;0;
1.4899319727891156s;0;
1.4910657596371881s;0;
1.4921995464852609s;31182;
1.4933333333333334s;7;
1.4899546485260773s;0;
1.4910884353741498s;0;
1.4922222222222223s;0;
1.4933560090702949s;0;
1.4944897959183674s;0;
1.49562358276644s;0;
1.4967573696145127s;0;
1.4978911564625852s;0;
1.4990249433106577s;0;
1.5001587301587302s;12180;
1.5012925170068028s;0;
1.5024263038548753s;0;
1.5035600907029478s;0;
1.5046938775510206s;0;
1.505827664399093s;0;
1.5069614512471656s;0;
1.5080952380952382s;0;
1.5092290249433107s;0;
1.5103628117913832s;0;
1.511496598639456s;0;
1.5126303854875285s;0;
1.513764172335601s;0;
1.5148979591836735s;0;
1.516031746031746s;0;
1.5171655328798186s;0;
1.5182993197278913s;8999;
1.5194331065759639s;32;
1.5160544217687075s;0;
1.51718820861678s;0;
1.5183219954648526s;0;
1.519455782312925s;0;
1.5205895691609976s;0;
1.5217233560090702s;0;
1.522857142857143s;0;
1.5239909297052154s;0;
1.525124716553288s;0;
1.5262585034013605s;0;
1.527392290249433s;0;
1.5285260770975055s;0;
1.5296598639455783s;0;
1.5307936507936508s;0;
1.5319274376417233s;0;
1.5330612244897959s;0;
1.5341950113378684s;0;
1.535328798185941s;0;
1.5364625850340137s;0;
1.5375963718820862s;0;
1.5387301587301587s;0;
1.5398639455782313s;0;
1.5409977324263038s;0;
1.5421315192743763s;0;
1.5432653061224488s;0;
1.5443990929705216s;0;
1.545532879818594s;59;
1.542154195011338s;0;
1.5432879818594105s;0;
1.544421768707483s;0;
1.5455555555555556s;0;
1.546689342403628s;0;
1.5478231292517006s;0;
1.5489569160997734s;0;
1.550090702947846s;0;
1.5512244897959184s;0;
1.552358276643991s;0;
1.5534920634920635s;0;
1.554625850340136s;0;
1.5557596371882088s;0;
1.5568934240362813s;0;
1.5580272108843538s;0;
1.5591609977324263s;0;
1.5602947845804989s;0;
1.5614285714285714s;0;
1.5625623582766441s;0;
1.5636961451247167s;16314;
1.5648299319727892s;0;
1.5659637188208617s;0;
1.5670975056689342s;0;
1.5682312925170068s;0;
1.5693650793650795s;3545;
1.570498866213152s;8409;
1.5716326530612246s;9;
1.5682539682539685s;0;
1.569387755102041s;0;
1.5705215419501135s;0;
1.571655328798186s;0;
1.5727891156462586s;0;
1.5739229024943313s;0;
1.5750566893424038s;4515;
1.5761904761904764s;0;
1.577324263038549s;0;
1.5784580498866214s;0;
1.579591836734694s;0;
1.5807256235827665s;0;
1.5818594104308392s;0;
1.5829931972789117s;0;
1.5841269841269843s;0;
1.5852607709750568s;0;
1.5863945578231293s;0;
1.5875283446712019s;11931;
1.5886621315192746s;0;
1.5897959183673471s;0;
1.5909297052154197s;0;
1.5920634920634922s;0;
1.5931972789115647s;9098;
1.5943310657596372s;19333;
1.59546485260771s;17427;
1.5965986394557825s;475;
1.597732426303855s;4;
1.5943537414965987s;0;
1.5954875283446712s;0;
1.5966213151927438s;0;
1.5977551020408163s;0;
1.5988888888888888s;0;
1.6000226757369616s;0;
1.601156462585034s;0;
1.6022902494331066s;0;
1.6034240362811791s;0;
1.6045578231292517s;0;
1.6056916099773242s;23340;
1.606825396825397s;0;
1.6079591836734695s;0;
1.609092970521542s;0;
1.6102267573696145s;0;
1.611360544217687s;0;
1.6124943310657596s;0;
1.6136281179138323s;10104;
1.6147619047619048s;0;
1.6158956916099774s;0;
1.61702947845805s;0;
1.6181632653061224s;0;
1.619297052154195s;0;
1.6204308390022675s;0;
1.6215646258503402s;24359;
1.6226984126984128s;7559;
1.6238321995464853s;88;
1.620453514739229s;0;
1.6215873015873015s;0;
1.622721088435374s;0;
1.6238548752834465s;0;
1.624988662131519s;0;
1.6261224489795918s;0;
1.6272562358276643s;0;
1.6283900226757368s;0;
1.6295238095238094s;0;
1.630657596371882s;0;
1.6317913832199544s;0;
1.6329251700680272s;0;
1.6340589569160997s;0;
1.6351927437641722s;0;
1.6363265306122448s;0;
1.6374603174603173s;0;
1.6385941043083898s;0;
1.6397278911564626s;0;
1.640861678004535s;0;
1.6419954648526076s;0;
1.6431292517006801s;0;
1.6442630385487527s;0;
1.6453968253968252s;0;
1.646530612244898s;0;
1.6476643990929705s;0;
1.648798185941043s;5803;
1.6499319727891155s;3;
1.6465532879818594s;0;
1.647687074829932s;0;
1.6488208616780045s;0;
1.649954648526077s;0;
1.6510884353741497s;0;
1.6522222222222223s;0;
1.6533560090702948s;0;
1.6544897959183673s;0;
1.6556235827664398s;0;
1.6567573696145124s;0;
1.6578911564625851s;0;
1.6590249433106576s;0;
1.6601587301587302s;0;
1.6612925170068027s;0;
1.6624263038548752s;9056;
1.6635600907029477s;0;
1.6646938775510203s;0;
1.665827664399093s;0;
1.6669614512471655s;0;
1.668095238095238s;0;
1.6692290249433106s;0;
1.6703628117913831s;28369;
1.6714965986394557s;0;
1.6726303854875284s;0;
1.673764172335601s;0;
1.6748979591836735s;11148;
1.676031746031746s;30;
1.6726530612244899s;0;
1.6737868480725624s;0;
1.674920634920635s;0;
1.6760544217687074s;0;
1.6771882086167802s;0;
1.6783219954648527s;0;
1.6794557823129252s;0;
1.6805895691609978s;0;
1.6817233560090703s;0;
1.6828571428571428s;0;
1.6839909297052156s;0;
1.685124716553288s;0;
1.6862585034013606s;0;
1.6873922902494332s;0;
1.6885260770975057s;0;
1.6896598639455782s;0;
1.690793650793651s;0;
1.6919274376417235s;0;
1.693061224489796s;26101;
1.6941950113378685s;0;
1.695328798185941s;0;
1.6964625850340136s;0;
1.6975963718820863s;18326;
1.6987301587301589s;0;
1.6998639455782314s;0;
1.700997732426304s;6480;
1.7021315192743764s;5;
1.6987528344671203s;0;
1.6998866213151929s;0;
1.7010204081632654s;0;
1.702154195011338s;0;
1.7032879818594107s;4500;
1.7044217687074832s;0;
1.7055555555555557s;0;
1.7066893424036282s;0;
1.7078231292517008s;5045;
1.7089569160997733s;0;
1.710090702947846s;0;
1.7112244897959186s;0;
1.712358276643991s;0;
1.7134920634920636s;0;
1.7146258503401361s;0;
1.7157596371882087s;0;
1.7168934240362814s;0;
1.718027210884354s;0;
1.7191609977324265s;0;
1.720294784580499s;0;
1.7214285714285715s;0;
1.722562358276644s;0;
1.7236961451247168s;0;
1.7248299319727893s;0;
1.7259637188208619s;0;
1.7270975056689344s;8659;
1.728231292517007s;75;
1.7248526077097506s;936;
1.725986394557823s;0;
1.7271201814058956s;0;
1.7282539682539684s;12630;
1.729387755102041s;3372;
1.7305215419501134s;0;
1.731655328798186s;0;
1.7327891156462585s;0;
1.733922902494331s;0;
1.7350566893424038s;0;
1.7361904761904763s;0;
1.7373242630385488s;0;
1.7384580498866213s;0;
1.7395918367346939s;0;
1.7407256235827664s;0;
1.741859410430839s;30002;
1.7429931972789117s;0;
1.7441269841269842s;0;
1.7452607709750567s;0;
1.7463945578231292s;0;
1.7475283446712018s;0;
1.7486621315192743s;0;
1.749795918367347s;0;
1.7509297052154196s;0;
1.752063492063492s;0;
1.7531972789115646s;9111;
1.7543310657596372s;33;
1.750952380952381s;0;
1.7520861678004536s;0;
1.753219954648526s;0;
1.7543537414965988s;0;
1.7554875283446714s;0;
1.756621315192744s;0;
1.7577551020408164s;0;
1.758888888888889s;0;
1.7600226757369615s;0;
1.7611564625850342s;0;
1.7622902494331067s;0;
1.7634240362811793s;0;
1.7645578231292518s;4453;
1.7656916099773243s;0;
1.7668253968253969s;0;
1.7679591836734696s;0;
1.7690929705215421s;0;
1.7702267573696147s;0;
1.7713605442176872s;0;
1.7724943310657597s;0;
1.7736281179138322s;0;
1.774761904761905s;0;
1.7758956916099775s;0;
1.77702947845805s;0;
1.7781632653061226s;11460;
1.779297052154195s;2421;
1.7804308390022676s;124;
1.7770521541950113s;0;
1.7781859410430838s;0;
1.7793197278911566s;0;
1.780453514739229s;0;
1.7815873015873016s;0;
1.7827210884353741s;21978;
1.7838548752834467s;0;
1.7849886621315192s;0;
1.7861224489795917s;0;
1.7872562358276645s;0;
1.788390022675737s;0;
1.7895238095238095s;0;
1.790657596371882s;0;
1.7917913832199546s;0;
1.792925170068027s;0;
1.7940589569160998s;11364;
1.7951927437641724s;0;
1.796326530612245s;0;
1.7974603174603174s;0;
1.79859410430839s;0;
1.7997278911564625s;0;
1.8008616780045352s;0;
1.8019954648526078s;0;
1.8031292517006803s;0;
1.8042630385487528s;0;
1.8053968253968253s;29033;
1.8065306122448979s;253;
1.8031519274376415s;0;
1.804285714285714s;0;
1.8054195011337868s;0;
1.8065532879818593s;0;
1.8076870748299319s;0;
1.8088208616780044s;0;
1.809954648526077s;0;
1.8110884353741494s;19403;
1.8122222222222222s;0;
1.8133560090702947s;0;
1.8144897959183672s;0;
1.8156235827664398s;0;
1.8167573696145123s;0;
1.8178911564625848s;0;
1.8190249433106573s;30526;
1.82015873015873s;0;
1.8212925170068026s;0;
1.8224263038548751s;0;
1.8235600907029477s;0;
1.8246938775510202s;0;
1.8258276643990927s;0;
1.8269614512471655s;0;
1.828095238095238s;0;
1.8292290249433105s;0;
1.830362811791383s;0;
1.8314965986394556s;15561;
1.832630385487528s;247;
1.829251700680272s;2089;
1.8303854875283445s;0;
1.8315192743764173s;0;
1.8326530612244898s;0;
1.8337868480725623s;0;
1.8349206349206348s;0;
1.8360544217687074s;0;
1.83718820861678s;0;
1.8383219954648526s;0;
